UWI,FM_TOP,PERF,DEPTH,GR,PEF,SP,CALX,CALI,RHOB,DPSS,NPSS,DRHO,ILD,ILM,SFL,DT,TOP_U,BASE_U,THICK_U,DEPTH_AVE_U,KMAX,K90,KV,COREPHI,GD,BD,"RSO
","RSW
",LITHOLOGY,PLUG NUMBER,Phi*H,Kmax/K90,Kvert/K90,RQI,NormPhi,FZI,Binned FZI,Fractured
100042700505W400,PKWK,,305,72.772,,-26.15,235.65,220.05,2134.3,0.312545455,0.383,282.4,3.482,3.599,4.873,340.526,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.1,72.178,,-26.11,235.63,220.05,2135.98,0.311527273,0.372,274.72,3.474,3.61,5.012,337.211,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.2,70.396,,-26.034,235.7,221.782,2136.88,0.310981818,0.362,262.72,3.463,3.599,5.164,333.896,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.3,69.653,,-25.914,235.94,225,2136.4,0.311272727,0.354,247.76,3.45,3.571,5.294,337.426,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.4,68.465,,-25.718,236.62,226.733,2133.3,0.313151515,0.349,229.88,3.439,3.522,5.343,340.956,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.5,68.02,,-25.39,238.2,229.95,2125.7,0.317757576,0.348,207.8,3.431,3.437,5.222,351.169,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.6,68.317,,-25.31,239.08,231.188,2122.9,0.319454545,0.347,209.72,3.434,3.407,5.045,361.381,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.7,69.208,,-25.29,239.795,231.931,2122.38,0.319769697,0.342,216.56,3.438,3.387,4.874,381.169,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.8,70.545,,-25.314,240.295,232.673,2124.7,0.318363636,0.334,226.16,3.439,3.372,4.733,400.956,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,305.9,71.584,,-25.4,240.515,232.673,2132.5,0.313636364,0.322,239,3.429,3.359,4.64,407.278,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306,72.178,,-25.6,240.375,231.931,2150.5,0.302727273,0.307,258.2,3.393,3.347,4.603,413.6,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.1,72.178,,-25.76,240.135,231.188,2160.5,0.296666667,0.309,265.08,3.364,3.339,4.64,414.512,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.2,71.584,,-25.98,239.925,230.693,2168.94,0.291551515,0.317,270.4,3.334,3.334,4.678,415.425,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.3,71.139,,-26.268,239.765,230.941,2175.34,0.287672727,0.329,274.16,3.306,3.329,4.714,414.534,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.4,70.693,,-26.712,239.635,231.436,2179.54,0.285127273,0.345,275.28,3.283,3.324,4.748,413.643,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.5,70.693,,-27.48,239.475,232.426,2181.7,0.283818182,0.363,271.6,3.271,3.319,4.776,412.552,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.6,70.99,,-27.776,239.275,233.416,2182.18,0.283527273,0.36,263.76,3.28,3.324,4.769,411.461,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.7,71.287,,-27.976,238.94,233.663,2183.68,0.282618182,0.353,254.24,3.299,3.331,4.756,409.941,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.8,71.436,,-28.08,238.46,233.911,2186.08,0.281163636,0.345,244.88,3.321,3.341,4.742,408.422,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,306.9,71.584,,-28.072,237.68,233.416,2189.9,0.278848485,0.342,238,3.351,3.36,4.731,406.372,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307,71.436,,-27.92,236.3,232.673,2196.3,0.274969697,0.348,236.4,3.403,3.403,4.727,404.322,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.1,71.436,,-27.84,235.74,231.683,2200.3,0.272545455,0.356,242.48,3.428,3.43,4.738,401.83,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.2,71.733,,-27.778,235.315,230.941,2206.04,0.269066667,0.363,250,3.453,3.464,4.751,399.338,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.3,72.327,,-27.734,235.015,228.713,2213.92,0.264290909,0.364,257.04,3.478,3.5,4.767,394.395,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.4,73.218,,-27.696,234.8,226.238,2226.96,0.256387879,0.358,261.32,3.501,3.542,4.8,389.451,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.5,73.812,,-27.64,234.6,224.505,2250.8,0.241939394,0.339,260.2,3.524,3.603,4.878,384.866,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.6,74.109,,-27.592,234.5,224.01,2259.12,0.23689697,0.331,256.84,3.527,3.619,4.936,380.281,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.7,74.109,,-27.532,234.385,225,2262.34,0.234945455,0.326,255.64,3.525,3.623,4.989,379.144,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.8,73.663,,-27.44,234.275,224.752,2259.9,0.236424242,0.324,257.4,3.523,3.616,5.027,378.006,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,307.9,72.772,,-27.256,234.16,224.505,2248.34,0.243430303,0.324,263.68,3.521,3.595,5.033,379.689,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308,71.881,,-26.88,234,224.752,2221.3,0.259818182,0.326,276.8,3.524,3.55,4.978,381.373,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.1,71.436,,-26.712,233.92,225,2207.78,0.268012121,0.326,279.84,3.527,3.527,4.912,387.587,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.2,70.99,,-26.604,233.855,225.248,2196.96,0.274569697,0.326,279.28,3.527,3.503,4.85,393.802,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.3,70.693,,-26.564,233.795,224.505,2189.48,0.27910303,0.327,275.44,3.525,3.48,4.797,398.96,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.4,70.842,,-26.59,233.705,224.257,2186.44,0.280945455,0.33,266.56,3.513,3.455,4.752,404.117,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.5,71.139,,-26.67,233.525,224.752,2189.4,0.279151515,0.339,248.8,3.482,3.425,4.71,406.915,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.6,71.584,,-26.622,233.445,225,2193.88,0.276436364,0.345,240.16,3.464,3.417,4.703,409.712,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.7,72.327,,-26.508,233.38,224.257,2197.34,0.274339394,0.349,233.2,3.452,3.415,4.704,409.785,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.8,73.515,,-26.364,233.36,224.752,2198.78,0.273466667,0.351,228.64,3.448,3.422,4.709,409.857,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,308.9,73.96,,-26.224,233.44,224.752,2195.94,0.275187879,0.353,227.96,3.461,3.447,4.721,408.406,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309,74.703,,-26.12,233.7,224.505,2185.3,0.281636364,0.353,233.4,3.504,3.511,4.749,406.955,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.1,75.446,,-26.192,233.8,224.01,2179.22,0.285321212,0.353,238.2,3.546,3.563,4.774,404.209,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.2,76.337,,-26.282,233.72,223.762,2175.96,0.28729697,0.352,240.6,3.594,3.622,4.807,401.463,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.3,76.931,,-26.374,233.42,223.515,2176.48,0.286981818,0.351,239.48,3.646,3.688,4.851,397.832,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.4,76.931,,-26.476,232.64,222.525,2184.4,0.282181818,0.347,232.52,3.713,3.774,4.932,394.2,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.5,75.297,,-26.62,230.9,221.535,2206,0.269090909,0.338,216.2,3.818,3.903,5.094,391.12,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.6,74.554,,-26.772,229.9,221.04,2219.36,0.260993939,0.333,212.68,3.863,3.95,5.189,388.041,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.7,73.663,,-26.99,229.02,221.287,2230.62,0.254169697,0.331,213.96,3.903,3.981,5.27,385.766,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.8,73.069,,-27.258,228.3,221.782,2238.26,0.249539394,0.33,219.4,3.937,3.999,5.329,383.491,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,309.9,72.178,,-27.598,227.705,222.525,2238.8,0.249212121,0.334,229.36,3.973,4,5.345,384.486,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310,72.624,,-28.07,227.125,223.02,2226.8,0.256484848,0.344,245.2,4.02,3.979,5.29,385.482,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.1,73.069,,-28.142,226.965,223.515,2213.04,0.264824242,0.35,246.96,4.038,3.959,5.216,386.967,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.2,73.515,,-28.136,226.835,224.257,2198.26,0.273781818,0.355,246.92,4.049,3.939,5.138,388.452,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.3,73.96,,-28.088,226.715,224.752,2183.98,0.282436364,0.357,246.68,4.055,3.918,5.065,389.736,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.4,74.406,,-28.036,226.485,223.267,2170.58,0.290557576,0.357,248.88,4.051,3.896,4.999,391.021,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.5,74.554,,-28.02,225.925,221.782,2157.3,0.298606061,0.353,257.2,4.027,3.867,4.937,391.957,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.6,74.851,,-28.1,225.345,219.307,2158.18,0.298072727,0.35,259.76,4.007,3.856,4.937,392.893,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.7,75.297,,-28.174,224.615,217.079,2161.4,0.296121212,0.346,258.96,3.984,3.845,4.953,393.751,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.8,76.337,,-28.23,223.785,215.347,2165.72,0.29350303,0.342,254.88,3.963,3.833,4.979,394.61,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,310.9,77.525,,-28.234,222.71,214.109,2170.52,0.290593939,0.336,244.48,3.948,3.822,5.013,395.428,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311,78.416,,-28.13,221.05,212.376,2175.8,0.287393939,0.324,221.6,3.939,3.811,5.061,396.246,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.1,79.307,,-28.002,220.43,210.878,2178.2,0.285939394,0.315,208.48,3.957,3.814,5.065,396.958,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.2,80.198,,-27.85,219.945,209.119,2182.7,0.283212121,0.306,196.32,3.983,3.819,5.06,397.669,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.3,80.792,,-27.678,219.575,208.353,2189.62,0.279018182,0.298,186.4,4.017,3.83,5.047,398.243,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.4,81.386,,-27.466,219.285,208.327,2200.44,0.272460606,0.294,182.8,4.063,3.855,5.025,398.817,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.5,81.683,,-27.17,219.025,208.548,2217.8,0.261939394,0.298,192.4,4.129,3.903,4.991,399.039,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.6,81.98,,-27.114,219.025,209.516,2219.4,0.260969697,0.305,209.68,4.144,3.929,4.988,399.261,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.7,82.129,,-27.1,219.1,210.48,2208.94,0.267309091,0.312,229.24,4.146,3.951,4.99,399.444,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.8,81.832,,-27.104,219.26,211.695,2190.78,0.278315152,0.315,247.72,4.135,3.966,4.997,399.627,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,311.9,81.238,,-27.074,219.705,213.65,2163.4,0.294909091,0.313,263.04,4.106,3.963,5.009,399.857,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312,80.198,,-26.93,220.825,215.851,2119.4,0.321575758,0.303,274.4,4.046,3.928,5.024,400.086,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.1,79.158,,-26.754,221.805,217.574,2105.96,0.329721212,0.297,272.96,4.008,3.883,5.027,400.451,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.2,78.119,,-26.572,222.935,219.307,2098.16,0.334448485,0.293,270.32,3.958,3.827,5.02,400.816,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.3,77.822,,-26.408,224.185,220.297,2095.64,0.335975758,0.294,266.96,3.903,3.765,5.002,401.393,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.4,77.673,,-26.278,225.765,220.792,2100.8,0.332848485,0.299,261.24,3.831,3.687,4.955,401.97,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.5,77.97,,-26.19,228.125,221.287,2118.8,0.321939394,0.314,249.4,3.714,3.566,4.846,402.983,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.6,78.416,,-26.19,228.905,221.782,2133.36,0.313115152,0.326,242.52,3.657,3.522,4.783,403.996,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.7,79.01,,-26.19,229.415,221.782,2148.82,0.303745455,0.337,238.52,3.605,3.484,4.725,405.003,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.8,79.455,,-26.206,229.665,221.535,2164.1,0.294484848,0.345,237.72,3.556,3.453,4.682,406.009,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,312.9,79.604,,-26.308,229.61,221.535,2179.68,0.285042424,0.349,241.04,3.499,3.425,4.662,406.737,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313,79.455,,-26.62,229.15,221.535,2197.6,0.274181818,0.343,250,3.412,3.39,4.675,407.465,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.1,79.01,,-26.948,228.85,223.02,2198.88,0.273406061,0.334,250.8,3.372,3.373,4.71,408.216,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.2,78.119,,-27.33,228.61,224.505,2197.04,0.274521212,0.325,247.4,3.335,3.355,4.742,408.968,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.3,77.673,,-27.726,228.44,226.25,2193.16,0.276872727,0.319,240.44,3.3,3.337,4.767,409.94,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.4,77.079,,-28.134,228.375,227.75,2187.4,0.280363636,0.314,228.6,3.265,3.312,4.776,410.913,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.5,76.188,,-28.59,228.475,229.25,2179,0.285454545,0.312,208.6,3.217,3.271,4.758,412.184,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.6,75.743,,-28.598,228.595,230.75,2176.92,0.286715152,0.316,203.32,3.203,3.251,4.73,413.454,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.7,75.297,,-28.54,228.745,231.5,2175.86,0.287357576,0.322,200.44,3.196,3.236,4.695,413.861,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.8,74.4,,-28.444,228.885,232.25,2175.7,0.287454545,0.331,200.2,3.193,3.225,4.657,414.267,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,313.9,73.65,,-28.326,229.005,232.25,2176.76,0.286812121,0.346,206.16,3.198,3.224,4.617,412.068,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314,72.6,,-28.19,229.125,231.5,2179.8,0.284969697,0.375,225.2,3.217,3.241,4.569,409.87,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.1,72.45,,-28.158,229.105,230.497,2183,0.283030303,0.383,236.56,3.234,3.267,4.572,406.24,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.2,72.743,,-28.114,229.085,229.992,2187.46,0.280327273,0.383,243.12,3.254,3.301,4.591,402.611,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.3,73.179,,-28.034,229.075,229.489,2193.14,0.276884848,0.377,243.84,3.282,3.341,4.625,396.479,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.4,73.615,,-27.85,229.085,229.235,2200.74,0.272278788,0.362,236.28,3.331,3.405,4.69,390.346,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.5,73.9,,-27.45,229.125,229.231,2211.7,0.265636364,0.338,216.6,3.425,3.527,4.815,382.857,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.6,74.035,,-27.218,229.165,228.978,2211.62,0.265684848,0.329,213.72,3.489,3.598,4.887,375.367,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.7,73.874,,-27.016,229.205,229.222,2207.88,0.267951515,0.32,217.56,3.557,3.675,4.957,369.595,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.8,73.86,,-26.876,229.245,228.722,2201.32,0.271927273,0.314,227.16,3.63,3.754,5.023,363.823,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,314.9,74.143,,-26.844,229.285,227.975,2191.26,0.278024242,0.311,243.4,3.723,3.851,5.095,360.136,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315,74.724,,-26.98,229.325,227.229,2175.5,0.287575758,0.312,269,3.871,3.998,5.193,356.449,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.1,75.006,,-27.116,229.285,226.499,2171.66,0.28990303,0.316,273.16,3.934,4.054,5.228,355.42,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.2,75.446,,-27.204,229.23,225.532,2170.16,0.290812121,0.321,273.48,3.992,4.1,5.254,354.391,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.3,75.446,,-27.216,229.14,225.31,2170.56,0.290569697,0.326,271.96,4.042,4.132,5.271,354.85,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.4,75.297,,-27.094,228.975,225.83,2173.26,0.288933333,0.33,269.88,4.087,4.145,5.279,355.309,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.5,75.149,,-26.75,228.675,226.098,2179.5,0.285151515,0.335,267.8,4.129,4.133,5.275,358.081,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.6,75.446,,-26.574,228.515,225.876,2182.7,0.283212121,0.337,267.96,4.123,4.102,5.256,360.854,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.7,76.04,,-26.458,228.37,225.406,2184.94,0.281854545,0.34,267.52,4.105,4.063,5.228,364.828,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.8,77.228,,-26.398,228.23,225.432,2185.62,0.281442424,0.344,265.92,4.08,4.02,5.195,368.802,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,315.9,78.267,,-26.39,228.045,225.457,2182.74,0.283187879,0.348,261.64,4.036,3.961,5.152,377.973,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316,78.861,,-26.43,227.725,224.989,2172.9,0.289151515,0.355,252.2,3.95,3.857,5.084,387.145,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.1,79.01,,-26.454,227.565,224.257,2165.54,0.293612121,0.359,248.84,3.895,3.803,5.054,393.102,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.2,78.861,,-26.502,227.39,223.762,2158.6,0.297818182,0.365,248.72,3.835,3.75,5.027,399.06,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.3,79.158,,-26.594,227.22,223.762,2152.76,0.301357576,0.372,252.4,3.772,3.7,5,402.124,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.4,79.158,,-26.832,227.015,223.762,2148.72,0.303806061,0.379,261.48,3.696,3.64,4.964,405.189,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.5,79.158,,-27.4,226.675,224.257,2147.2,0.304727273,0.384,278.6,3.583,3.547,4.909,407.475,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.6,79.158,,-27.768,226.535,225,2150.24,0.302884848,0.379,281,3.538,3.508,4.877,409.76,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.7,79.158,,-28.106,226.395,225.49,2154.36,0.300387879,0.371,277.88,3.502,3.473,4.847,410.868,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.8,79.307,,-28.378,226.275,225.98,2158.96,0.2976,0.361,269.96,3.472,3.444,4.817,411.977,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,316.9,79.455,,-28.538,226.195,225.98,2164,0.294545455,0.349,256.08,3.448,3.42,4.782,412.291,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317,79.455,,-28.53,226.175,226.225,2170,0.290909091,0.332,233.2,3.425,3.4,4.736,412.606,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.1,79.307,,-28.378,226.295,225.98,2170.32,0.290715152,0.328,228.72,3.425,3.402,4.729,409.295,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.2,78.861,,-28.232,226.46,225.98,2169.8,0.291030303,0.326,229.28,3.425,3.41,4.733,405.985,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.3,78.267,,-28.112,226.69,225.735,2168.84,0.291612121,0.327,233.68,3.425,3.423,4.747,404.02,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.4,77.525,,-28.044,227.105,225.49,2167.58,0.292375758,0.328,241,3.427,3.442,4.777,402.056,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.5,76.485,,-28.06,227.925,225.245,2165.9,0.293393939,0.328,250.6,3.434,3.476,4.838,400.603,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.6,75.594,,-28.116,228.445,225,2165.18,0.293830303,0.328,250.44,3.444,3.491,4.866,399.15,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.7,74.559,,-28.16,228.98,225.49,2164.64,0.294157576,0.329,249.08,3.46,3.506,4.89,398.192,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.8,74.118,,-28.168,229.49,225.49,2164.6,0.294181818,0.331,247.32,3.478,3.521,4.906,397.234,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,317.9,73.824,,-28.08,230.12,225.49,2166.26,0.293175758,0.337,245.72,3.501,3.536,4.912,397.034,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318,73.824,,-27.8,231.2,225.735,2171.7,0.289878788,0.351,244.6,3.537,3.557,4.905,396.834,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.1,74.118,,-27.592,231.96,226.225,2175.3,0.28769697,0.356,244.92,3.55,3.559,4.898,397.035,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.2,74.118,,-27.408,232.885,226.471,2177.4,0.286424242,0.36,244.28,3.559,3.558,4.893,397.236,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.3,74.265,,-27.276,233.875,226.961,2177.08,0.286618182,0.362,242.76,3.564,3.551,4.893,397.717,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.4,74.118,,-27.216,234.88,227.451,2171.62,0.289927273,0.362,239.76,3.562,3.533,4.894,398.199,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.5,72.794,,-27.24,235.9,226.961,2156.5,0.299090909,0.364,234,3.543,3.492,4.887,398.676,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.6,71.471,,-27.216,235.52,226.225,2148.1,0.304181818,0.368,232.08,3.525,3.471,4.862,399.153,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.7,71.176,,-27.12,234.765,225.735,2141.02,0.308472727,0.373,231.72,3.505,3.451,4.826,399.628,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.8,71.912,,-26.948,233.755,225,2135.3,0.311939394,0.379,233.32,3.485,3.434,4.787,400.103,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,318.9,73.088,,-26.672,232.25,224.505,2129.6,0.315393939,0.386,238.28,3.459,3.421,4.748,400.579,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319,74.265,,-26.24,229.65,224.01,2121.2,0.320484848,0.395,249,3.418,3.406,4.706,401.056,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.1,75.297,,-26.184,228.27,223.515,2117.36,0.322812121,0.392,252.04,3.401,3.401,4.713,401.513,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.2,76.494,,-26.224,226.86,223.515,2114.9,0.32430303,0.383,253.04,3.387,3.398,4.73,401.97,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.3,77.399,,-26.336,225.46,223.515,2114.62,0.324472727,0.371,252.88,3.377,3.395,4.751,402.202,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.4,78.009,,-26.516,223.91,223.762,2119.42,0.321563636,0.356,251.8,3.372,3.393,4.773,402.435,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.5,78.024,,-26.78,221.85,224.505,2134.3,0.312545455,0.339,249.4,3.375,3.393,4.798,402.63,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.6,77.444,,-26.884,221.45,225,2145.82,0.305563636,0.339,249.56,3.387,3.398,4.794,402.826,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.7,76.568,,-27.024,221.38,225.74,2157.46,0.298509091,0.34,248.88,3.401,3.405,4.785,402.604,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.8,75.691,,-27.224,221.57,226.482,2168.42,0.291866667,0.342,246.24,3.419,3.417,4.775,402.382,,,,,,,,,,,,,,,,,,,,,,
100042700505W400,PKWK,,319.9,75.113,,-27.58,222.085,226.483,2178.96,0.285478788,0.341,239.56,3.442,3.437,4.769,401.722,,,,,,,,,,,,,,,,,,,,,,
